,energy_density,magnetization_density,h
0,-4.0,1.0,0.7908132073066554
1,-4.0,1.0,0.7908132073066554
2,-3.928888888888889,0.9911111111111112,0.7908132073066554
3,-4.0,1.0,0.7908132073066554
4,-4.0,1.0,0.7908132073066554
5,-0.3377777777777778,-0.06666666666666667,0.07027635540275758
6,0.05333333333333334,0.022222222222222223,0.07027635540275758
7,-0.05333333333333334,0.057777777777777775,0.07027635540275758
8,-0.05333333333333334,0.0044444444444444444,0.07027635540275758
9,-0.26666666666666666,-0.013333333333333334,0.07027635540275758
10,-1.511111111111111,-0.18222222222222223,0.3339118111241411
11,-1.76,0.12,0.3339118111241411
12,-1.6533333333333333,-0.03111111111111111,0.3339118111241411
13,-2.2933333333333334,0.5022222222222222,0.3339118111241411
14,-1.3333333333333333,0.12,0.3339118111241411
15,-4.0,1.0,1.175838649096598
16,-4.0,1.0,1.175838649096598
17,-4.0,1.0,1.175838649096598
18,-3.928888888888889,0.9911111111111112,1.175838649096598
19,-4.0,1.0,1.175838649096598
20,-1.6533333333333333,-0.09333333333333334,0.40416884354303956
21,-1.7955555555555556,0.25333333333333335,0.40416884354303956
22,-2.72,-0.7422222222222222,0.40416884354303956
23,-2.4,-0.48444444444444446,0.40416884354303956
24,-2.4355555555555557,-0.23555555555555555,0.40416884354303956
25,-1.3333333333333333,0.16444444444444445,0.3206360413101827
26,-1.9022222222222223,0.36,0.3206360413101827
27,-1.8666666666666667,0.25333333333333335,0.3206360413101827
28,-1.3688888888888888,0.0044444444444444444,0.3206360413101827
29,-1.7955555555555556,0.3244444444444444,0.3206360413101827
30,-3.502222222222222,-0.8933333333333333,0.47974827027469524
31,-3.8577777777777778,-0.9822222222222222,0.47974827027469524
32,-3.5733333333333333,-0.8666666666666667,0.47974827027469524
33,-3.04,-0.8311111111111111,0.47974827027469524
34,-3.928888888888889,-0.9911111111111112,0.47974827027469524
35,-4.0,-1.0,0.8665090387905152
36,-4.0,-1.0,0.8665090387905152
37,-3.928888888888889,-0.9911111111111112,0.8665090387905152
38,-3.928888888888889,-0.9911111111111112,0.8665090387905152
39,-4.0,-1.0,0.8665090387905152
40,-4.0,-1.0,1.1999172522074064
41,-4.0,-1.0,1.1999172522074064
42,-4.0,-1.0,1.1999172522074064
43,-4.0,-1.0,1.1999172522074064
44,-4.0,-1.0,1.1999172522074064
45,-4.0,-1.0,1.1361474985562747
46,-4.0,-1.0,1.1361474985562747
47,-4.0,-1.0,1.1361474985562747
48,-4.0,-1.0,1.1361474985562747
49,-4.0,-1.0,1.1361474985562747
50,-4.0,-1.0,0.9152554768729613
51,-4.0,-1.0,0.9152554768729613
52,-4.0,-1.0,0.9152554768729613
53,-4.0,-1.0,0.9152554768729613
54,-4.0,-1.0,0.9152554768729613
55,-3.7866666666666666,-0.9733333333333334,0.591865383234903
56,-3.7866666666666666,-0.9733333333333334,0.591865383234903
57,-3.7866666666666666,-0.9733333333333334,0.591865383234903
58,-3.8577777777777778,-0.9822222222222222,0.591865383234903
59,-4.0,-1.0,0.591865383234903
60,-4.0,-1.0,0.8240285177083043
61,-3.928888888888889,-0.9911111111111112,0.8240285177083043
62,-4.0,-1.0,0.8240285177083043
63,-4.0,-1.0,0.8240285177083043
64,-4.0,-1.0,0.8240285177083043
65,-4.0,-1.0,0.7136132967631412
66,-3.928888888888889,-0.9911111111111112,0.7136132967631412
67,-3.928888888888889,-0.9911111111111112,0.7136132967631412
68,-3.928888888888889,-0.9911111111111112,0.7136132967631412
69,-3.928888888888889,-0.9911111111111112,0.7136132967631412
70,-0.48,0.0044444444444444444,0.10840472936300487
71,-0.3022222222222222,-0.0044444444444444444,0.10840472936300487
72,0.017777777777777778,-0.022222222222222223,0.10840472936300487
73,-0.5511111111111111,0.057777777777777775,0.10840472936300487
74,-0.5155555555555555,-0.0044444444444444444,0.10840472936300487
75,-4.0,-1.0,0.8488878855425203
76,-4.0,-1.0,0.8488878855425203
77,-3.928888888888889,-0.9911111111111112,0.8488878855425203
78,-4.0,-1.0,0.8488878855425203
79,-4.0,-1.0,0.8488878855425203
80,-4.0,-1.0,1.1035625720273057
81,-4.0,-1.0,1.1035625720273057
82,-3.928888888888889,-0.9911111111111112,1.1035625720273057
83,-4.0,-1.0,1.1035625720273057
84,-4.0,-1.0,1.1035625720273057
85,-4.0,-1.0,1.0712121304687137
86,-4.0,-1.0,1.0712121304687137
87,-4.0,-1.0,1.0712121304687137
88,-4.0,-1.0,1.0712121304687137
89,-4.0,-1.0,1.0712121304687137
90,-4.0,-1.0,0.6547656294952355
91,-4.0,-1.0,0.6547656294952355
92,-4.0,-1.0,0.6547656294952355
93,-3.928888888888889,-0.9911111111111112,0.6547656294952355
94,-3.8933333333333335,-0.9822222222222222,0.6547656294952355
95,-0.48,0.03111111111111111,0.08481335115864276
96,-0.5155555555555555,-0.022222222222222223,0.08481335115864276
97,-0.19555555555555557,0.022222222222222223,0.08481335115864276
98,-0.3377777777777778,-0.0044444444444444444,0.08481335115864276
99,-0.37333333333333335,0.0044444444444444444,0.08481335115864276
100,-4.0,1.0,1.1363901055013008
101,-4.0,1.0,1.1363901055013008
102,-4.0,1.0,1.1363901055013008
103,-4.0,1.0,1.1363901055013008
104,-4.0,1.0,1.1363901055013008
105,-3.7155555555555555,0.9555555555555556,0.6094333061873863
106,-3.7866666666666666,0.9733333333333334,0.6094333061873863
107,-3.928888888888889,0.9911111111111112,0.6094333061873863
108,-3.7866666666666666,0.9733333333333334,0.6094333061873863
109,-3.5733333333333333,0.9377777777777778,0.6094333061873863
110,-4.0,1.0,0.8464209951354942
111,-4.0,1.0,0.8464209951354942
112,-4.0,1.0,0.8464209951354942
113,-4.0,1.0,0.8464209951354942
114,-3.928888888888889,0.9911111111111112,0.8464209951354942
115,-4.0,1.0,0.5850710960795164
116,-3.6444444444444444,0.9466666666666667,0.5850710960795164
117,-3.8577777777777778,0.9822222222222222,0.5850710960795164
118,-3.6444444444444444,0.9555555555555556,0.5850710960795164
119,-3.431111111111111,0.92,0.5850710960795164
120,-3.5733333333333333,0.9377777777777778,0.6137935985427422
121,-3.928888888888889,0.9911111111111112,0.6137935985427422
122,-3.8933333333333335,0.9822222222222222,0.6137935985427422
123,-4.0,1.0,0.6137935985427422
124,-3.8577777777777778,0.9822222222222222,0.6137935985427422
125,-0.48,0.022222222222222223,0.17797706323402676
126,-0.6933333333333334,0.10222222222222223,0.17797706323402676
127,-0.37333333333333335,-0.08444444444444445,0.17797706323402676
128,-0.8711111111111111,0.013333333333333334,0.17797706323402676
129,-0.26666666666666666,0.1111111111111111,0.17797706323402676
130,-4.0,1.0,1.0861222714844354
131,-4.0,1.0,1.0861222714844354
132,-4.0,1.0,1.0861222714844354
133,-4.0,1.0,1.0861222714844354
134,-4.0,1.0,1.0861222714844354
135,-0.9422222222222222,0.0044444444444444444,0.24406084290534275
136,-0.9777777777777777,-0.06666666666666667,0.24406084290534275
137,-0.9066666666666666,-0.12,0.24406084290534275
138,-1.2977777777777777,-0.03111111111111111,0.24406084290534275
139,-0.9066666666666666,0.15555555555555556,0.24406084290534275
140,-1.44,0.06666666666666667,0.3207497773168877
141,-1.6177777777777778,0.19111111111111112,0.3207497773168877
142,-2.008888888888889,-0.31555555555555553,0.3207497773168877
143,-1.191111111111111,-0.07555555555555556,0.3207497773168877
144,-1.3688888888888888,0.15555555555555556,0.3207497773168877
145,-3.928888888888889,0.9911111111111112,0.7038951333027654
146,-3.928888888888889,0.9911111111111112,0.7038951333027654
147,-3.8577777777777778,0.9822222222222222,0.7038951333027654
148,-3.928888888888889,0.9911111111111112,0.7038951333027654
149,-4.0,1.0,0.7038951333027654
150,-0.2311111111111111,-0.10222222222222223,0.06361416830288444
151,-0.26666666666666666,0.04888888888888889,0.06361416830288444
152,-0.3022222222222222,-0.04,0.06361416830288444
153,-0.4088888888888889,0.08444444444444445,0.06361416830288444
154,-0.4444444444444444,-0.0044444444444444444,0.06361416830288444
155,-3.928888888888889,-0.9911111111111112,0.9651579735554133
156,-4.0,-1.0,0.9651579735554133
157,-4.0,-1.0,0.9651579735554133
158,-4.0,-1.0,0.9651579735554133
159,-3.928888888888889,-0.9911111111111112,0.9651579735554133
160,-2.6844444444444444,-0.7777777777777778,0.42724389596045315
161,-2.6844444444444444,-0.7333333333333333,0.42724389596045315
162,-3.2177777777777776,-0.8844444444444445,0.42724389596045315
163,-2.968888888888889,-0.6444444444444445,0.42724389596045315
164,-2.8266666666666667,-0.7688888888888888,0.42724389596045315
165,-3.928888888888889,-0.9911111111111112,0.9062681682251258
166,-4.0,-1.0,0.9062681682251258
167,-4.0,-1.0,0.9062681682251258
168,-3.928888888888889,-0.9911111111111112,0.9062681682251258
169,-4.0,-1.0,0.9062681682251258
170,-1.0133333333333334,-0.10222222222222223,0.21288062736806296
171,-0.5511111111111111,-0.13777777777777778,0.21288062736806296
172,-1.048888888888889,0.04,0.21288062736806296
173,-0.7644444444444445,0.0044444444444444444,0.21288062736806296
174,-0.6222222222222222,0.022222222222222223,0.21288062736806296
175,-0.6577777777777778,-0.09333333333333334,0.14870439573769584
176,-0.3377777777777778,-0.013333333333333334,0.14870439573769584
177,-0.48,0.03111111111111111,0.14870439573769584
178,-0.7288888888888889,-0.16444444444444445,0.14870439573769584
179,-0.5155555555555555,-0.0044444444444444444,0.14870439573769584
180,-2.4355555555555557,-0.5555555555555556,0.41270818671820586
181,-2.4355555555555557,-0.3422222222222222,0.41270818671820586
182,-2.0444444444444443,0.3333333333333333,0.41270818671820586
183,-2.8266666666666667,-0.7688888888888888,0.41270818671820586
184,-2.577777777777778,-0.7066666666666667,0.41270818671820586
185,-4.0,-1.0,0.9327947564333744
186,-4.0,-1.0,0.9327947564333744
187,-4.0,-1.0,0.9327947564333744
188,-4.0,-1.0,0.9327947564333744
189,-4.0,-1.0,0.9327947564333744
190,-4.0,-1.0,1.1303953206213426
191,-4.0,-1.0,1.1303953206213426
192,-4.0,-1.0,1.1303953206213426
193,-4.0,-1.0,1.1303953206213426
194,-4.0,-1.0,1.1303953206213426
195,-4.0,-1.0,0.7998645773740463
196,-4.0,-1.0,0.7998645773740463
197,-4.0,-1.0,0.7998645773740463
198,-3.928888888888889,-0.9911111111111112,0.7998645773740463
199,-4.0,-1.0,0.7998645773740463
200,-0.6933333333333334,-0.08444444444444445,0.2383329560134314
201,-1.12,0.09333333333333334,0.2383329560134314
202,-0.8711111111111111,-0.07555555555555556,0.2383329560134314
203,-1.048888888888889,-0.0044444444444444444,0.2383329560134314
204,-0.9422222222222222,-0.16444444444444445,0.2383329560134314
205,-4.0,-1.0,0.8655012691627717
206,-3.928888888888889,-0.9911111111111112,0.8655012691627717
207,-4.0,-1.0,0.8655012691627717
208,-4.0,-1.0,0.8655012691627717
209,-4.0,-1.0,0.8655012691627717
210,-4.0,-1.0,0.8541142965882701
211,-4.0,-1.0,0.8541142965882701
212,-4.0,-1.0,0.8541142965882701
213,-3.8577777777777778,-0.9822222222222222,0.8541142965882701
214,-4.0,-1.0,0.8541142965882701
215,-0.37333333333333335,-0.03111111111111111,0.1544391608191266
216,-0.5155555555555555,-0.22666666666666666,0.1544391608191266
217,-0.5155555555555555,-0.013333333333333334,0.1544391608191266
218,-0.37333333333333335,-0.09333333333333334,0.1544391608191266
219,-0.5511111111111111,-0.10222222222222223,0.1544391608191266
220,-1.76,0.28,0.29981868735227096
221,-1.511111111111111,0.14666666666666667,0.29981868735227096
222,-1.0844444444444445,-0.06666666666666667,0.29981868735227096
223,-1.4755555555555555,0.18222222222222223,0.29981868735227096
224,-1.5466666666666666,0.09333333333333334,0.29981868735227096
225,-3.928888888888889,0.9911111111111112,0.6937895956953529
226,-3.8577777777777778,0.9822222222222222,0.6937895956953529
227,-3.928888888888889,0.9911111111111112,0.6937895956953529
228,-4.0,1.0,0.6937895956953529
229,-4.0,1.0,0.6937895956953529
230,-4.0,1.0,1.1095355810228469
231,-4.0,1.0,1.1095355810228469
232,-4.0,1.0,1.1095355810228469
233,-4.0,1.0,1.1095355810228469
234,-4.0,1.0,1.1095355810228469
235,-3.8577777777777778,0.9822222222222222,0.6769229872664007
236,-3.928888888888889,0.9911111111111112,0.6769229872664007
237,-3.928888888888889,0.9911111111111112,0.6769229872664007
238,-3.8577777777777778,0.9822222222222222,0.6769229872664007
239,-3.928888888888889,0.9911111111111112,0.6769229872664007
240,-2.6133333333333333,0.7066666666666667,0.36128621561263674
241,-1.8666666666666667,0.12,0.36128621561263674
242,-1.9022222222222223,0.3244444444444444,0.36128621561263674
243,-2.1866666666666665,0.25333333333333335,0.36128621561263674
244,-1.44,0.15555555555555556,0.36128621561263674
245,-4.0,1.0,1.046583129735458
246,-4.0,1.0,1.046583129735458
247,-4.0,1.0,1.046583129735458
248,-4.0,1.0,1.046583129735458
249,-4.0,1.0,1.046583129735458
250,-3.8577777777777778,0.9822222222222222,0.6968875713622951
251,-4.0,1.0,0.6968875713622951
252,-3.8577777777777778,0.9822222222222222,0.6968875713622951
253,-3.928888888888889,0.9911111111111112,0.6968875713622951
254,-3.928888888888889,0.9911111111111112,0.6968875713622951
255,-1.5466666666666666,0.3688888888888889,0.367028322839597
256,-1.8311111111111111,0.17333333333333334,0.367028322839597
257,-1.8311111111111111,0.4222222222222222,0.367028322839597
258,-1.5822222222222222,0.24444444444444444,0.367028322839597
259,-1.9022222222222223,0.4222222222222222,0.367028322839597
260,-0.9422222222222222,-0.31555555555555553,0.27994438763213
261,-1.511111111111111,-0.27111111111111114,0.27994438763213
262,-0.8,-0.14666666666666667,0.27994438763213
263,-1.048888888888889,-0.13777777777777778,0.27994438763213
264,-1.0844444444444445,-0.06666666666666667,0.27994438763213
265,-4.0,-1.0,1.0847733990408885
266,-4.0,-1.0,1.0847733990408885
267,-4.0,-1.0,1.0847733990408885
268,-4.0,-1.0,1.0847733990408885
269,-4.0,-1.0,1.0847733990408885
270,-3.608888888888889,-0.92,0.5993804714443753
271,-3.928888888888889,-0.9911111111111112,0.5993804714443753
272,-3.8577777777777778,-0.9822222222222222,0.5993804714443753
273,-3.608888888888889,-0.9377777777777778,0.5993804714443753
274,-3.7866666666666666,-0.9644444444444444,0.5993804714443753
275,-4.0,-1.0,1.0455660033754728
276,-4.0,-1.0,1.0455660033754728
277,-4.0,-1.0,1.0455660033754728
278,-3.928888888888889,-0.9911111111111112,1.0455660033754728
279,-4.0,-1.0,1.0455660033754728
280,-4.0,-1.0,0.8438965448402155
281,-4.0,-1.0,0.8438965448402155
282,-4.0,-1.0,0.8438965448402155
283,-3.928888888888889,-0.9911111111111112,0.8438965448402155
284,-4.0,-1.0,0.8438965448402155
285,-1.0844444444444445,0.013333333333333334,0.19457831102156917
286,-1.048888888888889,0.03111111111111111,0.19457831102156917
287,-0.8355555555555556,0.03111111111111111,0.19457831102156917
288,-0.9066666666666666,0.19111111111111112,0.19457831102156917
289,-0.6933333333333334,-0.04,0.19457831102156917
290,-2.2222222222222223,0.49333333333333335,0.38843216238434347
291,-1.8311111111111111,-0.28,0.38843216238434347
292,-1.5822222222222222,-0.3688888888888889,0.38843216238434347
293,-2.6133333333333333,0.5822222222222222,0.38843216238434347
294,-2.72,0.6977777777777778,0.38843216238434347
295,-1.5466666666666666,-0.057777777777777775,0.306002862746397
296,-1.511111111111111,0.057777777777777775,0.306002862746397
297,-1.12,-0.1111111111111111,0.306002862746397
298,-1.6888888888888889,-0.0044444444444444444,0.306002862746397
299,-1.7244444444444444,-0.1288888888888889,0.306002862746397
300,-3.431111111111111,0.8933333333333333,0.4891524824990478
301,-3.0755555555555554,0.6177777777777778,0.4891524824990478
302,-3.2177777777777776,0.8666666666666667,0.4891524824990478
303,-3.5733333333333333,0.9377777777777778,0.4891524824990478
304,-3.1466666666666665,0.76,0.4891524824990478
305,-1.7955555555555556,-0.3333333333333333,0.37137878850826106
306,-2.1866666666666665,-0.022222222222222223,0.37137878850826106
307,-2.0444444444444443,-0.48444444444444446,0.37137878850826106
308,-2.2222222222222223,-0.6266666666666667,0.37137878850826106
309,-1.6177777777777778,-0.29777777777777775,0.37137878850826106
310,-0.6577777777777778,0.013333333333333334,0.1984206554553741
311,-1.2977777777777777,0.03111111111111111,0.1984206554553741
312,-0.9066666666666666,0.09333333333333334,0.1984206554553741
313,-0.9777777777777777,-0.14666666666666667,0.1984206554553741
314,-1.2266666666666666,0.2,0.1984206554553741
315,-4.0,1.0,0.9123212348470359
316,-4.0,1.0,0.9123212348470359
317,-4.0,1.0,0.9123212348470359
318,-4.0,1.0,0.9123212348470359
319,-4.0,1.0,0.9123212348470359
320,-4.0,1.0,0.9320722119190694
321,-3.928888888888889,0.9911111111111112,0.9320722119190694
322,-4.0,1.0,0.9320722119190694
323,-4.0,1.0,0.9320722119190694
324,-4.0,1.0,0.9320722119190694
325,-2.471111111111111,-0.5555555555555556,0.4199548574015887
326,-2.968888888888889,-0.7155555555555555,0.4199548574015887
327,-2.1866666666666665,0.28888888888888886,0.4199548574015887
328,-3.2177777777777776,0.8755555555555555,0.4199548574015887
329,-2.7555555555555555,0.6711111111111111,0.4199548574015887
330,-4.0,1.0,0.9497635947846128
331,-4.0,1.0,0.9497635947846128
332,-4.0,1.0,0.9497635947846128
333,-4.0,1.0,0.9497635947846128
334,-4.0,1.0,0.9497635947846128
335,-4.0,1.0,1.008824105912034
336,-4.0,1.0,1.008824105912034
337,-4.0,1.0,1.008824105912034
338,-4.0,1.0,1.008824105912034
339,-4.0,1.0,1.008824105912034
340,-4.0,1.0,0.8452845378243226
341,-4.0,1.0,0.8452845378243226
342,-4.0,1.0,0.8452845378243226
343,-3.928888888888889,0.9911111111111112,0.8452845378243226
344,-4.0,1.0,0.8452845378243226
345,-4.0,1.0,0.7205835820814561
346,-3.928888888888889,0.9911111111111112,0.7205835820814561
347,-3.7511111111111113,0.9644444444444444,0.7205835820814561
348,-3.928888888888889,0.9911111111111112,0.7205835820814561
349,-4.0,1.0,0.7205835820814561
350,-0.3377777777777778,-0.04888888888888889,0.037267227391356614
351,-0.19555555555555557,0.0044444444444444444,0.037267227391356614
352,-0.26666666666666666,0.013333333333333334,0.037267227391356614
353,-0.16,0.09333333333333334,0.037267227391356614
354,-0.19555555555555557,-0.09333333333333334,0.037267227391356614
355,-3.8577777777777778,-0.9822222222222222,0.5771056847087873
356,-3.68,-0.9555555555555556,0.5771056847087873
357,-3.7866666666666666,-0.9644444444444444,0.5771056847087873
358,-3.928888888888889,-0.9911111111111112,0.5771056847087873
359,-3.36,-0.9022222222222223,0.5771056847087873
360,-4.0,-1.0,1.0057831585985573
361,-4.0,-1.0,1.0057831585985573
362,-4.0,-1.0,1.0057831585985573
363,-4.0,-1.0,1.0057831585985573
364,-4.0,-1.0,1.0057831585985573
365,-4.0,-1.0,1.0684783868318894
366,-4.0,-1.0,1.0684783868318894
367,-4.0,-1.0,1.0684783868318894
368,-4.0,-1.0,1.0684783868318894
369,-4.0,-1.0,1.0684783868318894
370,0.19555555555555557,0.0044444444444444444,0.04564843161554659
371,-0.08888888888888889,0.0044444444444444444,0.04564843161554659
372,-0.19555555555555557,0.06666666666666667,0.04564843161554659
373,-0.37333333333333335,0.07555555555555556,0.04564843161554659
374,-0.3022222222222222,-0.06666666666666667,0.04564843161554659
375,-0.4444444444444444,-0.03111111111111111,0.12568094625949824
376,-0.48,-0.08444444444444445,0.12568094625949824
377,-0.4088888888888889,-0.03111111111111111,0.12568094625949824
378,-0.12444444444444444,0.057777777777777775,0.12568094625949824
379,-0.2311111111111111,0.0044444444444444444,0.12568094625949824
380,-2.7911111111111113,0.7955555555555556,0.45472355912867896
381,-3.1466666666666665,0.7866666666666666,0.45472355912867896
382,-3.1822222222222223,0.8844444444444445,0.45472355912867896
383,-3.04,0.7422222222222222,0.45472355912867896
384,-2.6844444444444444,0.7155555555555555,0.45472355912867896
385,-0.9066666666666666,0.2,0.14789655470870225
386,-0.48,0.10222222222222223,0.14789655470870225
387,-0.4444444444444444,-0.0044444444444444444,0.14789655470870225
388,-0.6933333333333334,0.2088888888888889,0.14789655470870225
389,-0.4088888888888889,-0.06666666666666667,0.14789655470870225
390,-3.466666666666667,-0.9022222222222223,0.5627616226437778
391,-3.537777777777778,-0.9288888888888889,0.5627616226437778
392,-3.68,-0.9377777777777778,0.5627616226437778
393,-3.7511111111111113,-0.9466666666666667,0.5627616226437778
394,-3.7866666666666666,-0.9733333333333334,0.5627616226437778
395,-4.0,-1.0,0.9497482611591133
396,-4.0,-1.0,0.9497482611591133
397,-4.0,-1.0,0.9497482611591133
398,-4.0,-1.0,0.9497482611591133
399,-4.0,-1.0,0.9497482611591133
400,-4.0,-1.0,0.9676780045262924
401,-4.0,-1.0,0.9676780045262924
402,-4.0,-1.0,0.9676780045262924
403,-4.0,-1.0,0.9676780045262924
404,-4.0,-1.0,0.9676780045262924
405,0.12444444444444444,0.013333333333333334,0.09221082874222594
406,-0.16,0.12,0.09221082874222594
407,-0.5155555555555555,0.022222222222222223,0.09221082874222594
408,-0.6933333333333334,0.022222222222222223,0.09221082874222594
409,-0.2311111111111111,-0.04,0.09221082874222594
410,-4.0,-1.0,1.0694719325089836
411,-4.0,-1.0,1.0694719325089836
412,-4.0,-1.0,1.0694719325089836
413,-4.0,-1.0,1.0694719325089836
414,-4.0,-1.0,1.0694719325089836
415,-4.0,-1.0,1.1705683622459493
416,-4.0,-1.0,1.1705683622459493
417,-4.0,-1.0,1.1705683622459493
418,-4.0,-1.0,1.1705683622459493
419,-4.0,-1.0,1.1705683622459493
420,-1.191111111111111,0.13777777777777778,0.23656934998220425
421,-1.191111111111111,-0.30666666666666664,0.23656934998220425
422,-1.3333333333333333,-0.08444444444444445,0.23656934998220425
423,-0.9066666666666666,0.1111111111111111,0.23656934998220425
424,-1.1555555555555554,0.07555555555555556,0.23656934998220425
425,-3.928888888888889,0.9911111111111112,0.9172180810561036
426,-4.0,1.0,0.9172180810561036
427,-4.0,1.0,0.9172180810561036
428,-4.0,1.0,0.9172180810561036
429,-4.0,1.0,0.9172180810561036
430,-1.8666666666666667,0.24444444444444444,0.3527438740606804
431,-1.8311111111111111,-0.2088888888888889,0.3527438740606804
432,-1.6177777777777778,-0.23555555555555555,0.3527438740606804
433,-1.9377777777777778,0.18222222222222223,0.3527438740606804
434,-1.6177777777777778,0.13777777777777778,0.3527438740606804
435,-0.8355555555555556,0.08444444444444445,0.17211521660284304
436,-0.6933333333333334,-0.08444444444444445,0.17211521660284304
437,-0.8,-0.12,0.17211521660284304
438,-0.48,0.07555555555555556,0.17211521660284304
439,-0.6577777777777778,-0.04888888888888889,0.17211521660284304
440,-1.7955555555555556,0.29777777777777775,0.25690176667099834
441,-1.2266666666666666,0.13777777777777778,0.25690176667099834
442,-1.12,0.06666666666666667,0.25690176667099834
443,-1.44,-0.13777777777777778,0.25690176667099834
444,-1.1555555555555554,-0.13777777777777778,0.25690176667099834
445,-3.502222222222222,-0.9022222222222223,0.5048532399509105
446,-3.3244444444444445,-0.8844444444444445,0.5048532399509105
447,-3.608888888888889,-0.9466666666666667,0.5048532399509105
448,-3.537777777777778,-0.9377777777777778,0.5048532399509105
449,-3.3244444444444445,-0.9022222222222223,0.5048532399509105
450,-3.2888888888888888,0.8755555555555555,0.4435719620659714
451,-3.0044444444444443,0.84,0.4435719620659714
452,-2.7911111111111113,0.7333333333333333,0.4435719620659714
453,-3.111111111111111,0.7866666666666666,0.4435719620659714
454,-3.466666666666667,0.92,0.4435719620659714
455,-0.5511111111111111,-0.03111111111111111,0.14480199258460094
456,-0.48,-0.07555555555555556,0.14480199258460094
457,-0.3377777777777778,-0.0044444444444444444,0.14480199258460094
458,-0.48,-0.10222222222222223,0.14480199258460094
459,-0.6222222222222222,-0.04888888888888889,0.14480199258460094
460,-3.928888888888889,0.9911111111111112,0.779160788945417
461,-3.928888888888889,0.9911111111111112,0.779160788945417
462,-4.0,1.0,0.779160788945417
463,-3.8577777777777778,0.9822222222222222,0.779160788945417
464,-3.928888888888889,0.9911111111111112,0.779160788945417
465,-4.0,1.0,0.6711885642100053
466,-3.8933333333333335,0.9822222222222222,0.6711885642100053
467,-3.8222222222222224,0.9733333333333334,0.6711885642100053
468,-3.8577777777777778,0.9822222222222222,0.6711885642100053
469,-3.8577777777777778,0.9822222222222222,0.6711885642100053
470,-0.3377777777777778,-0.09333333333333334,0.084870042885658
471,-0.08888888888888889,0.10222222222222223,0.084870042885658
472,-0.017777777777777778,-0.04,0.084870042885658
473,-0.6222222222222222,-0.022222222222222223,0.084870042885658
474,-0.4444444444444444,0.09333333333333334,0.084870042885658
475,-0.08888888888888889,-0.022222222222222223,0.028772788341270637
476,0.16,0.13777777777777778,0.028772788341270637
477,-0.12444444444444444,0.1111111111111111,0.028772788341270637
478,-0.4088888888888889,0.022222222222222223,0.028772788341270637
479,0.05333333333333334,0.0044444444444444444,0.028772788341270637
480,-4.0,-1.0,1.0599257479503477
481,-4.0,-1.0,1.0599257479503477
482,-4.0,-1.0,1.0599257479503477
483,-4.0,-1.0,1.0599257479503477
484,-4.0,-1.0,1.0599257479503477
485,-0.8711111111111111,-0.13777777777777778,0.2025117921217618
486,-0.9066666666666666,0.03111111111111111,0.2025117921217618
487,-0.6222222222222222,0.15555555555555556,0.2025117921217618
488,-0.8355555555555556,0.057777777777777775,0.2025117921217618
489,-0.7644444444444445,0.09333333333333334,0.2025117921217618
